

Elements

Resources

Network

Sources

Timeline

Profiles

Audits

Console
ready 3248.98100000064 rotation.html:64
5779.250999999931 10000000 rotation.html:36
5795.525999998063 10000000 rotation.html:36
5810.059999999794 10000000 rotation.html:36
5826.801999999589 10000000 rotation.html:36
5844.108999997843 10000000 rotation.html:36
5860.720999997284 10000000 rotation.html:36
5879.833999999391 10000000 rotation.html:36
5895.982999998523 10000000 rotation.html:36
5910.524999999325 10000000 rotation.html:36
5927.628999997978 10000000 rotation.html:36
5945.440999999846 10000000 rotation.html:36
5979.724000000715 10000000 rotation.html:36
6011.736000000383 10000000 rotation.html:36
6044.969999999012 10000000 rotation.html:36
6084.974999997939 10000000 rotation.html:36
6114.896999999473 10000000 rotation.html:36
6145.123999998759 10000000 rotation.html:36
6178.214999999909 10000000 rotation.html:36
6211.877999998251 10000000 rotation.html:36
6245.038999997632 10000000 rotation.html:36
6278.807999999117 10000000 rotation.html:36
6314.494999998715 10000000 rotation.html:36
6345.266000000265 10000000 rotation.html:36
6380.302999998094 10000000 rotation.html:36
6413.806000000477 10000000 rotation.html:36
6446.329999998852 10000000 rotation.html:36
6478.919999997743 10000000 rotation.html:36
6512.567999998282 10000000 rotation.html:36
6545.065999998769 10000000 rotation.html:36
6578.259999998409 10000000 rotation.html:36
6611.709999997402 10000000 rotation.html:36
6645.465999998123 10000000 rotation.html:36
6678.759999998874 10000000 rotation.html:36
6712.196000000404 10000000 rotation.html:36
6745.498000000225 10000000 rotation.html:36
6779.255999997986 10000000 rotation.html:36
6812.855000000127 10000000 rotation.html:36
6845.166999999492 10000000 rotation.html:36
6879.48999999935 10000000 rotation.html:36
6913.894999997865 10000000 rotation.html:36
6947.766999997839 10000000 rotation.html:36
6979.25799999939 10000000 rotation.html:36
7012.458999997762 10000000 rotation.html:36
7048.676999998861 10000000 rotation.html:36
7079.165999999532 10000000 rotation.html:36
7118.303999999625 10000000 rotation.html:36
7145.37399999972 10000000 rotation.html:36
7180.155999998533 10000000 rotation.html:36
7212.811999997939 10000000 rotation.html:36
7246.2219999979425 10000000 rotation.html:36
7278.675999998086 10000000 rotation.html:36
7313.298999997642 10000000 rotation.html:36
7347.589999997581 10000000 rotation.html:36
7380.21899999876 10000000 rotation.html:36
7411.841999997705 10000000 rotation.html:36
7445.208999997703 10000000 rotation.html:36
7481.029999999009 10000000 rotation.html:36
7512.027999997372 10000000 rotation.html:36
7545.663999997487 10000000 rotation.html:36
7581.65899999949 10000000 rotation.html:36
7612.7940000005765 10000000 rotation.html:36
7646.1639999979525 10000000 rotation.html:36
7679.748999998992 10000000 rotation.html:36
7715.363999999681 10000000 rotation.html:36
7746.4230000005045 10000000 rotation.html:36
7778.711999999359 10000000 rotation.html:36
7814.246999998431 10000000 rotation.html:36
7845.430999997916 10000000 rotation.html:36
7879.001999997854 10000000 rotation.html:36
7912.150000000111 10000000 rotation.html:36
7946.330999999191 10000000 rotation.html:36
7979.058999997505 10000000 rotation.html:36
8012.506999999459 10000000 rotation.html:36
8045.581999998831 10000000 rotation.html:36
8079.16699999987 10000000 rotation.html:36
8114.248999998381 10000000 rotation.html:36
8155.296999997518 10000000 rotation.html:36
8180.218999998033 10000000 rotation.html:36
8213.059999998222 10000000 rotation.html:36
8249.230999997962 10000000 rotation.html:36
8280.711999999767 10000000 rotation.html:36
8312.976999997773 10000000 rotation.html:36
8346.15599999961 10000000 rotation.html:36
8379.251999998814 10000000 rotation.html:36
8413.140000000567 10000000 rotation.html:36
8447.959999997693 10000000 rotation.html:36
8479.02299999987 10000000 rotation.html:36
8512.431999999535 10000000 rotation.html:36
8545.690999999351 10000000 rotation.html:36
8581.722999999329 10000000 rotation.html:36
8616.988999998284 10000000 rotation.html:36
8645.519999998214 10000000 rotation.html:36
8681.15399999806 10000000 rotation.html:36
8712.953999998717 10000000 rotation.html:36
8745.899999998073 10000000 rotation.html:36
8779.171999998653 10000000 rotation.html:36
8812.677999998414 10000000 rotation.html:36
8845.45799999978 10000000 rotation.html:36
8883.750000000873 10000000 rotation.html:36
8915.607999999338 10000000 rotation.html:36
8945.833999998285 10000000 rotation.html:36
8979.765000000043 10000000 rotation.html:36
9012.492999998358 10000000 rotation.html:36
9045.976999997947 10000000 rotation.html:36
9082.99899999838 10000000 rotation.html:36
9113.037999999506 10000000 rotation.html:36
9147.096000000602 10000000 rotation.html:36
9185.053999997763 10000000 rotation.html:36
9214.380999997957 10000000 rotation.html:36
9248.616000000766 10000000 rotation.html:36
9279.284000000189 10000000 rotation.html:36
9314.332999998442 10000000 rotation.html:36
9347.986000000674 10000000 rotation.html:36
9379.069999999047 10000000 rotation.html:36
9415.733999998338 10000000 rotation.html:36
9445.393999998487 10000000 rotation.html:36
9481.388000000152 10000000 rotation.html:36
9515.240000000631 10000000 rotation.html:36
9545.361000000412 10000000 rotation.html:36
9579.528999998729 10000000 rotation.html:36
9613.091999999597 10000000 rotation.html:36
9645.779999998922 10000000 rotation.html:36
9679.35099999886 10000000 rotation.html:36
9720.055999998294 10000000 rotation.html:36
9745.764999999665 10000000 rotation.html:36
9779.339000000618 10000000 rotation.html:36
9812.362000000576 10000000 rotation.html:36
9845.82799999771 10000000 rotation.html:36
9879.210999999486 10000000 rotation.html:36
9912.75300000052 10000000 rotation.html:36
9945.620999998937 10000000 rotation.html:36
9980.906999997387 10000000 rotation.html:36
10015.251999997417 10000000 rotation.html:36
10046.237999998993 10000000 rotation.html:36
10080.388999998831 10000000 rotation.html:36
10112.43900000045 10000000 rotation.html:36
10145.70399999866 10000000 rotation.html:36
10179.501999999047 10000000 rotation.html:36
10219.46399999797 10000000 rotation.html:36
10245.81599999874 10000000 rotation.html:36
10281.99599999789 10000000 rotation.html:36
10313.16599999991 10000000 rotation.html:36
10348.83500000069 10000000 rotation.html:36
10379.824999999983 10000000 rotation.html:36
10412.680999997974 10000000 rotation.html:36
10445.852999997442 10000000 rotation.html:36
10479.841000000306 10000000 rotation.html:36
10513.458999997965 10000000 rotation.html:36
10546.684000000823 10000000 rotation.html:36
10581.607000000076 10000000 rotation.html:36
10612.984999999753 10000000 rotation.html:36
10649.145999999746 10000000 rotation.html:36
10679.59499999779 10000000 rotation.html:36
10712.765000000218 10000000 rotation.html:36
10746.091000000888 10000000 rotation.html:36
10779.53499999785 10000000 rotation.html:36
10812.925999998697 10000000 rotation.html:36
10848.672000000079 10000000 rotation.html:36
10880.988999997498 10000000 rotation.html:36
10915.09600000063 10000000 rotation.html:36
10949.025999998412 10000000 rotation.html:36
10979.392999997799 10000000 rotation.html:36
11014.154000000417 10000000 rotation.html:36
11047.672999997303 10000000 rotation.html:36
11083.039999997709 10000000 rotation.html:36
11114.078999999037 10000000 rotation.html:36
11145.899999999529 10000000 rotation.html:36
11179.158999999345 10000000 rotation.html:36
11213.343999999779 10000000 rotation.html:36
11252.535999999964 10000000 rotation.html:36
11279.74499999982 10000000 rotation.html:36
11312.869999997929 10000000 rotation.html:36
11346.248999998352 10000000 rotation.html:36
11379.591999997501 10000000 rotation.html:36
11412.974999999278 10000000 rotation.html:36
11446.35500000004 10000000 rotation.html:36
11480.414999998175 10000000 rotation.html:36
11513.050999998086 10000000 rotation.html:36
11548.644999998942 10000000 rotation.html:36
11580.448000000615 10000000 rotation.html:36
11616.618000000017 10000000 rotation.html:36
11648.009000000457 10000000 rotation.html:36
11680.360999998811 10000000 rotation.html:36
11713.208999997732 10000000 rotation.html:36
11746.987999998964 10000000 rotation.html:36
11782.014000000345 10000000 rotation.html:36
11814.257999998517 10000000 rotation.html:36
11846.247999998013 10000000 rotation.html:36
11882.865999999922 10000000 rotation.html:36
11914.482000000135 10000000 rotation.html:36
11949.083999999857 10000000 rotation.html:36
11981.137999999191 10000000 rotation.html:36
12015.187999997579 10000000 rotation.html:36
12046.117999998387 10000000 rotation.html:36
12079.702999999427 10000000 rotation.html:36
12112.945999997464 10000000 rotation.html:36
12146.153999998205 10000000 rotation.html:36
12179.206000000704 10000000 rotation.html:36
12215.034999997442 10000000 rotation.html:36
12246.652999998332 10000000 rotation.html:36
12286.980999997468 10000000 rotation.html:36
12313.42500000028 10000000 rotation.html:36
12346.301999998104 10000000 rotation.html:36
12379.966000000422 10000000 rotation.html:36
12414.404999999533 10000000 rotation.html:36
12444.499999997788 10000000 rotation.html:36
12461.456999997608 10000000 rotation.html:36
12478.838999999425 10000000 rotation.html:36
12496.354999999312 10000000 rotation.html:36
12514.424999997573 10000000 rotation.html:36
12528.3500000005 10000000 rotation.html:36
12546.902999998565 10000000 rotation.html:36
12580.150999998295 10000000 rotation.html:36
12612.842999998975 10000000 rotation.html:36
12645.807000000787 10000000 rotation.html:36
12683.407000000443 10000000 rotation.html:36
12717.98900000067 10000000 rotation.html:36
12747.353999999177 10000000 rotation.html:36
12780.674999998155 10000000 rotation.html:36
12815.781999997853 10000000 rotation.html:36
12847.820999999385 10000000 rotation.html:36
12879.745999998704 10000000 rotation.html:36
12915.123999999196 10000000 rotation.html:36
12949.119999997492 10000000 rotation.html:36
12980.29200000019 10000000 rotation.html:36
13013.353999998799 10000000 rotation.html:36
13047.362999997858 10000000 rotation.html:36
13079.795999998169 10000000 rotation.html:36
13113.181999997323 10000000 rotation.html:36
13156.311999999161 10000000 rotation.html:36
13184.086999997817 10000000 rotation.html:36
13215.049999998882 10000000 rotation.html:36
13247.172999999748 10000000 rotation.html:36
13261.954999998125 10000000 rotation.html:36
13278.293999999732 10000000 rotation.html:36
13299.214999999094 10000000 rotation.html:36
13313.576000000467 10000000 rotation.html:36
13329.109999998764 10000000 rotation.html:36
13345.558000000892 10000000 rotation.html:36
13362.009000000398 10000000 rotation.html:36
13378.959999998187 10000000 rotation.html:36
13395.635999997467 10000000 rotation.html:36
13412.301000000298 10000000 rotation.html:36
13431.080999998812 10000000 rotation.html:36
13445.42200000069 10000000 rotation.html:36
13463.76600000076 10000000 rotation.html:36
13479.271000000153 10000000 rotation.html:36
13495.717999998305 10000000 rotation.html:36
13512.199000000692 10000000 rotation.html:36
13529.124000000593 10000000 rotation.html:36
13545.619000000443 10000000 rotation.html:36
13562.355999998545 10000000 rotation.html:36
13578.396000000794 10000000 rotation.html:36
13594.519999998738 10000000 rotation.html:36
13611.344999997527 10000000 rotation.html:36
13628.670999998576 10000000 rotation.html:36
13645.132999998168 10000000 rotation.html:36
13661.665999999968 10000000 rotation.html:36
13680.015999998432 10000000 rotation.html:36
13695.240999997623 10000000 rotation.html:36
13711.874000000535 10000000 rotation.html:36
13728.70200000034 10000000 rotation.html:36
13745.123999997304 10000000 rotation.html:36
13762.35699999961 10000000 rotation.html:36
13779.107999998814 10000000 rotation.html:36
13796.41300000003 10000000 rotation.html:36
13829.039000000193 10000000 rotation.html:36
13847.59099999792 10000000 rotation.html:36
13879.719000000478 10000000 rotation.html:36
13912.87999999986 10000000 rotation.html:36
13930.571000000782 10000000 rotation.html:36
13965.13799999957 10000000 rotation.html:36
13996.488000000681 10000000 rotation.html:36
14031.714999997348 10000000 rotation.html:36
14064.729999998235 10000000 rotation.html:36
14097.15900000083 10000000 rotation.html:36
14129.962999999407 10000000 rotation.html:36
14172.488000000158 10000000 rotation.html:36
14196.305999998003 10000000 rotation.html:36
14230.820999997377 10000000 rotation.html:36
14263.528999999835 10000000 rotation.html:36
14296.652000000904 10000000 rotation.html:36
14336.166999997658 10000000 rotation.html:36
14364.590999997745 10000000 rotation.html:36
14396.381999998994 10000000 rotation.html:36
14432.211999999708 10000000 rotation.html:36
14463.906000000861 10000000 rotation.html:36
14498.59799999831 10000000 rotation.html:36
14532.12799999892 10000000 rotation.html:36
14563.246999998228 10000000 rotation.html:36
14597.334999998566 10000000 rotation.html:36
14629.919999999402 10000000 rotation.html:36
14663.369999998395 10000000 rotation.html:36
14696.768999998312 10000000 rotation.html:36
14730.080999997881 10000000 rotation.html:36
14763.676999999007 10000000 rotation.html:36
14795.172999998613 10000000 rotation.html:36
14812.347999999474 10000000 rotation.html:36
14828.13299999907 10000000 rotation.html:36
14845.527999998012 10000000 rotation.html:36
14861.946999997599 10000000 rotation.html:36
14878.40999999753 10000000 rotation.html:36
14894.813999999315 10000000 rotation.html:36
14911.212999999407 10000000 rotation.html:36
14927.983999998105 10000000 rotation.html:36
14944.757999997819 10000000 rotation.html:36
14961.414999997942 10000000 rotation.html:36
14978.687999999238 10000000 rotation.html:36
14995.255999998335 10000000 rotation.html:36
15011.978999998973 10000000 rotation.html:36
15028.824000000895 10000000 rotation.html:36
15045.552999999927 10000000 rotation.html:36
15063.552999999956 10000000 rotation.html:36
15079.440999998042 10000000 rotation.html:36
15096.230999999534 10000000 rotation.html:36
15112.622000000556 10000000 rotation.html:36
15128.762000000279 10000000 rotation.html:36
15145.822999998927 10000000 rotation.html:36
15162.041999999929 10000000 rotation.html:36
15178.439999999682 10000000 rotation.html:36
15196.400999997422 10000000 rotation.html:36
15213.41499999835 10000000 rotation.html:36
15229.475000000093 10000000 rotation.html:36
15245.226999999431 10000000 rotation.html:36
15261.981999999989 10000000 rotation.html:36
15280.257999998867 10000000 rotation.html:36
15295.792999997502 10000000 rotation.html:36
15329.490000000078 10000000 rotation.html:36
15350.613999999041 10000000 rotation.html:36
15382.587000000058 10000000 rotation.html:36
15413.092999999208 10000000 rotation.html:36
15429.433999997855 10000000 rotation.html:36
15447.011000000202 10000000 rotation.html:36
15480.272999997396 10000000 rotation.html:36
15521.124999999302 10000000 rotation.html:36
15546.680999999808 10000000 rotation.html:36
15581.186999999773 10000000 rotation.html:36
15614.92200000066 10000000 rotation.html:36
15646.97299999898 10000000 rotation.html:36
15680.217999997694 10000000 rotation.html:36
15714.030999999522 10000000 rotation.html:36
15750.657000000501 10000000 rotation.html:36
15785.055000000284 10000000 rotation.html:36
15819.460999999137 10000000 rotation.html:36
15845.452999998088 10000000 rotation.html:36
15864.438000000519 10000000 rotation.html:36
15881.428999997297 10000000 rotation.html:36
15895.894999997836 10000000 rotation.html:36
15912.20699999758 10000000 rotation.html:36
15945.873000000574 10000000 rotation.html:36
15962.72400000089 10000000 rotation.html:36
15978.673999998136 10000000 rotation.html:36
15995.281999999861 10000000 rotation.html:36
16011.49599999917 10000000 rotation.html:36
16029.650000000402 10000000 rotation.html:36
16045.980999999301 10000000 rotation.html:36
16061.451999998098 10000000 rotation.html:36
16078.310999997484 10000000 rotation.html:36
16094.937999998365 10000000 rotation.html:36
16111.761000000115 10000000 rotation.html:36
16128.850999997667 10000000 rotation.html:36
16145.63199999975 10000000 rotation.html:36
16162.228999997751 10000000 rotation.html:36
16178.861000000325 10000000 rotation.html:36
16195.433000000776 10000000 rotation.html:36
16212.232999998378 10000000 rotation.html:36
16228.789999997389 10000000 rotation.html:36
16245.677999999316 10000000 rotation.html:36
16262.460999998439 10000000 rotation.html:36
16278.980999999476 10000000 rotation.html:36
16295.751999998174 10000000 rotation.html:36
16314.088999999512 10000000 rotation.html:36
16328.922999997303 10000000 rotation.html:36
16345.551999998861 10000000 rotation.html:36
16367.151999998896 10000000 rotation.html:36
16395.690999997896 10000000 rotation.html:36
16414.161999997305 10000000 rotation.html:36
16432.107000000542 10000000 rotation.html:36
16462.547999999515 10000000 rotation.html:36
16479.98799999914 10000000 rotation.html:36
16516.223999999056 10000000 rotation.html:36
16546.211000000767 10000000 rotation.html:36
16563.414000000193 10000000 rotation.html:36
16601.67999999976 10000000 rotation.html:36
16628.929999998945 10000000 rotation.html:36
16662.184000000707 10000000 rotation.html:36
16678.616999997757 10000000 rotation.html:36
16695.68099999742 10000000 rotation.html:36
16715.798999997787 10000000 rotation.html:36
16745.07900000026 10000000 rotation.html:36
16761.834999997518 10000000 rotation.html:36
16778.489000000263 10000000 rotation.html:36
16795.179999997345 10000000 rotation.html:36
16811.88099999781 10000000 rotation.html:36
16828.757999999652 10000000 rotation.html:36
16845.180000000255 10000000 rotation.html:36
16862.46299999766 10000000 rotation.html:36
16879.540999998426 10000000 rotation.html:36
16895.660999998654 10000000 rotation.html:36
16914.636999998038 10000000 rotation.html:36
16929.3039999975 10000000 rotation.html:36
16947.92199999938 10000000 rotation.html:36
16962.714999997843 10000000 rotation.html:36
16979.158999998617 10000000 rotation.html:36
16996.932999998535 10000000 rotation.html:36
17012.48900000064 10000000 rotation.html:36
17045.482999998057 10000000 rotation.html:36
17078.926999998657 10000000 rotation.html:36
17112.293999998656 10000000 rotation.html:36
17129.414999999426 10000000 rotation.html:36
17146.375000000262 10000000 rotation.html:36
17167.429999997694 10000000 rotation.html:36
17195.58799999868 10000000 rotation.html:36
17212.55200000087 10000000 rotation.html:36
17228.50499999913 10000000 rotation.html:36
17245.091999997385 10000000 rotation.html:36
17262.572999999975 10000000 rotation.html:36
17278.620999997656 10000000 rotation.html:36
17295.666999998502 10000000 rotation.html:36
17311.84199999916 10000000 rotation.html:36
17328.733999998803 10000000 rotation.html:36
17345.499999999447 10000000 rotation.html:36
17362.543999999616 10000000 rotation.html:36
17383.915999998862 10000000 rotation.html:36
17396.253999999317 10000000 rotation.html:36
17414.370999998937 10000000 rotation.html:36
17429.621999999654 10000000 rotation.html:36
17446.242999998503 10000000 rotation.html:36
17462.522999998328 10000000 rotation.html:36
17479.77600000013 10000000 rotation.html:36
17495.945999999094 10000000 rotation.html:36
17512.71899999847 10000000 rotation.html:36
17530.985999997938 10000000 rotation.html:36
17562.549999998737 10000000 rotation.html:36
17579.66099999976 10000000 rotation.html:36
17596.29099999802 10000000 rotation.html:36
17616.384000000835 10000000 rotation.html:36
17649.944999997388 10000000 rotation.html:36
17679.190999999264 10000000 rotation.html:36
17695.310999999492 10000000 rotation.html:36
17712.37299999848 10000000 rotation.html:36
17728.81899999993 10000000 rotation.html:36
17746.094999998604 10000000 rotation.html:36
17762.46899999751 10000000 rotation.html:36
17779.03299999889 10000000 rotation.html:36
17795.31499999939 10000000 rotation.html:36
17811.98999999833 10000000 rotation.html:36
17828.6420000004 10000000 rotation.html:36
17846.270999998524 10000000 rotation.html:36
17862.14199999813 10000000 rotation.html:36
17878.959999998187 10000000 rotation.html:36
17895.42099999744 10000000 rotation.html:36
17912.113999998837 10000000 rotation.html:36
17929.385999999795 10000000 rotation.html:36
17946.446999998443 10000000 rotation.html:36
17963.353999999526 10000000 rotation.html:36
17981.184000000212 10000000 rotation.html:36
17996.295000000828 10000000 rotation.html:36
18030.801000000793 10000000 rotation.html:36
18063.69999999879 10000000 rotation.html:36
18100.70799999812 10000000 rotation.html:36
18130.90799999918 10000000 rotation.html:36
18164.16599999866 10000000 rotation.html:36
18197.291000000405 10000000 rotation.html:36
18231.14599999826 10000000 rotation.html:36
18264.633999999205 10000000 rotation.html:36
18301.0749999994 10000000 rotation.html:36
18330.46699999977 10000000 rotation.html:36
18363.901999997324 10000000 rotation.html:36
18405.524999998306 10000000 rotation.html:36
18429.3519999992 10000000 rotation.html:36
18446.023000000423 10000000 rotation.html:36
18462.720999999874 10000000 rotation.html:36
18479.222999998456 10000000 rotation.html:36
18495.69899999915 10000000 rotation.html:36
18512.39799999894 10000000 rotation.html:36
18529.931999997643 10000000 rotation.html:36
18547.413000000233 10000000 rotation.html:36
18562.29499999972 10000000 rotation.html:36
18578.80699999805 10000000 rotation.html:36
18595.478999999614 10000000 rotation.html:36
18611.96199999904 10000000 rotation.html:36
18629.117000000406 10000000 rotation.html:36
18645.784000000276 10000000 rotation.html:36
18662.489999998797 10000000 rotation.html:36
18679.642999999487 10000000 rotation.html:36
18696.31699999809 10000000 rotation.html:36
18713.019999999233 10000000 rotation.html:36
18730.060999998386 10000000 rotation.html:36
18746.728999998595 10000000 rotation.html:36
18763.327000000572 10000000 rotation.html:36
18780.281999999715 10000000 rotation.html:36
18797.084999998333 10000000 rotation.html:36
18813.561999999365 10000000 rotation.html:36
18829.87199999843 10000000 rotation.html:36
18846.654999997554 10000000 rotation.html:36
18863.33299999751 10000000 rotation.html:36
18879.92899999881 10000000 rotation.html:36
18895.70299999832 10000000 rotation.html:36
18912.293999997928 10000000 rotation.html:36
18929.770999999164 10000000 rotation.html:36
18946.47199999963 10000000 rotation.html:36
18963.457999998354 10000000 rotation.html:36
18979.910999998538 10000000 rotation.html:36
18996.634999999515 10000000 rotation.html:36
19030.488000000332 10000000 rotation.html:36
19063.39200000002 10000000 rotation.html:36
19087.777000000642 10000000 rotation.html:36
19113.83399999977 10000000 rotation.html:36
19147.047999998904 10000000 rotation.html:36
19163.818999997602 10000000 rotation.html:36
19180.262999998376 10000000 rotation.html:36
19213.831999997637 10000000 rotation.html:36
19247.660999997606 10000000 rotation.html:36
19281.25 10000000 rotation.html:36
19314.52200000058 10000000 rotation.html:36
19347.413999999844 10000000 rotation.html:36
19380.624999997963 10000000 rotation.html:36
19421.04599999948 10000000 rotation.html:36
19449.08199999918 10000000 rotation.html:36
19481.338999998115 10000000 rotation.html:36
19514.117999999144 10000000 rotation.html:36
19547.727999997733 10000000 rotation.html:36
19580.66399999734 10000000 rotation.html:36
19614.70299999928 10000000 rotation.html:36
19648.23299999989 10000000 rotation.html:36
19680.594999997993 10000000 rotation.html:36
19714.280000000144 10000000 rotation.html:36
19749.073999999382 10000000 rotation.html:36
19782.146999998076 10000000 rotation.html:36
19814.384999997856 10000000 rotation.html:36
19847.867000000406 10000000 rotation.html:36
19880.863999998837 10000000 rotation.html:36
19898.356999998214 10000000 rotation.html:36
19931.447999999364 10000000 rotation.html:36
19964.395999999397 10000000 rotation.html:36
19997.69699999888 10000000 rotation.html:36
20031.049999997776 10000000 rotation.html:36
20064.409999999043 10000000 rotation.html:36
20098.59399999914 10000000 rotation.html:36
20132.13700000051 10000000 rotation.html:36
20166.596999999456 10000000 rotation.html:36
20198.271999997814 10000000 rotation.html:36
20231.30300000048 10000000 rotation.html:36
20264.256999998906 10000000 rotation.html:36
20298.384999998234 10000000 rotation.html:36
20331.34699999937 10000000 rotation.html:36
20364.207999999053 10000000 rotation.html:36
20400.703999999678 10000000 rotation.html:36
20438.931999997294 10000000 rotation.html:36
20464.787000000797 10000000 rotation.html:36
20498.128999999608 10000000 rotation.html:36
20531.230000000505 10000000 rotation.html:36
20564.684000000852 10000000 rotation.html:36
20599.984000000404 10000000 rotation.html:36
20630.855999999767 10000000 rotation.html:36
20664.747999999236 10000000 rotation.html:36
20698.50099999894 10000000 rotation.html:36
20731.009999999515 10000000 rotation.html:36
20764.398999999685 10000000 rotation.html:36
20795.889000000898 10000000 rotation.html:36
20812.881999998353 10000000 rotation.html:36
20830.140999998548 10000000 rotation.html:36
20848.01199999856 10000000 rotation.html:36
20864.79899999904 10000000 rotation.html:36
20898.138000000472 10000000 rotation.html:36
20931.878999999753 10000000 rotation.html:36
20965.758999998798 10000000 rotation.html:36
20998.042999999598 10000000 rotation.html:36
21031.150999999227 10000000 rotation.html:36
21064.3029999992 10000000 rotation.html:36
21097.70799999751 10000000 rotation.html:36
21132.64100000015 10000000 rotation.html:36
21166.172999997798 10000000 rotation.html:36
21198.613000000478 10000000 rotation.html:36
21232.00100000031 10000000 rotation.html:36
21274.411999998847 10000000 rotation.html:36
21297.87999999826 10000000 rotation.html:36
21332.130999999208 10000000 rotation.html:36
21365.452999998524 10000000 rotation.html:36
21397.63099999982 10000000 rotation.html:36
21431.99199999799 10000000 rotation.html:36
21474.224999998114 10000000 rotation.html:36
21501.070999998774 10000000 rotation.html:36
21532.06599999976 10000000 rotation.html:36
21564.823999997316 10000000 rotation.html:36
21598.045999999158 10000000 rotation.html:36
21631.137000000308 10000000 rotation.html:36
21664.871000000858 10000000 rotation.html:36
21698.088999997708 10000000 rotation.html:36
21732.100999997783 10000000 rotation.html:36
21764.90399999966 10000000 rotation.html:36
21797.641999997722 10000000 rotation.html:36
21831.335999999283 10000000 rotation.html:36
21864.744999998948 10000000 rotation.html:36
21898.84499999971 10000000 rotation.html:36
