

Elements

Resources

Network

Sources

Timeline

Profiles

Audits

Console
ready 153.62499999901047 scaling.html:103
3854.9809999985882 10000000 scaling.html:77
3871.317999999519 10000000 scaling.html:77
3888.0219999991823 10000000 scaling.html:77
3905.678999999509 10000000 scaling.html:77
3922.328999999081 10000000 scaling.html:77
3939.0260000000126 10000000 scaling.html:77
3956.313999999111 10000000 scaling.html:77
3977.960999998686 10000000 scaling.html:77
4007.170999999289 10000000 scaling.html:77
4024.2989999987913 10000000 scaling.html:77
4040.8989999996265 10000000 scaling.html:77
4053.9119999994 10000000 scaling.html:77
4070.332999999664 10000000 scaling.html:77
4087.1749999987514 10000000 scaling.html:77
4105.652999998711 10000000 scaling.html:77
4122.439999999187 10000000 scaling.html:77
4139.079999999012 10000000 scaling.html:77
4156.071999999767 10000000 scaling.html:77
4173.380999998699 10000000 scaling.html:77
4189.983999998731 10000000 scaling.html:77
4209.679999999935 10000000 scaling.html:77
4242.732999999134 10000000 scaling.html:77
4260.196999999607 10000000 scaling.html:77
4291.409999999814 10000000 scaling.html:77
4304.767999999967 10000000 scaling.html:77
4321.081000000049 10000000 scaling.html:77
4339.80899999915 10000000 scaling.html:77
4355.626999999004 10000000 scaling.html:77
4372.3620000000665 10000000 scaling.html:77
4387.204999999085 10000000 scaling.html:77
4403.741999998601 10000000 scaling.html:77
4420.109999999113 10000000 scaling.html:77
4436.750999999276 10000000 scaling.html:77
4454.7159999983705 10000000 scaling.html:77
4471.300999999585 10000000 scaling.html:77
4491.402999999991 10000000 scaling.html:77
4506.671999999526 10000000 scaling.html:77
4524.243999998362 10000000 scaling.html:77
4538.996999999654 10000000 scaling.html:77
4558.261999998649 10000000 scaling.html:77
4574.695999999676 10000000 scaling.html:77
4591.612999998688 10000000 scaling.html:77
4611.304000000018 10000000 scaling.html:77
4642.588999999134 10000000 scaling.html:77
4665.036999998847 10000000 scaling.html:77
4692.108999999618 10000000 scaling.html:77
4711.6189999997005 10000000 scaling.html:77
4743.553999998767 10000000 scaling.html:77
4796.214999998483 10000000 scaling.html:77
4844.170999998823 10000000 scaling.html:77
4881.959999998799 10000000 scaling.html:77
4906.657999999879 10000000 scaling.html:77
4922.631999999794 10000000 scaling.html:77
4938.33899999845 10000000 scaling.html:77
4955.086999998457 10000000 scaling.html:77
4971.490999998423 10000000 scaling.html:77
4995.683999999528 10000000 scaling.html:77
5024.907999999414 10000000 scaling.html:77
5040.545999998358 10000000 scaling.html:77
5057.261999998445 10000000 scaling.html:77
5071.572999999262 10000000 scaling.html:77
5089.537999998356 10000000 scaling.html:77
5104.911999998876 10000000 scaling.html:77
5123.364999999467 10000000 scaling.html:77
5138.313999999809 10000000 scaling.html:77
5155.810999998721 10000000 scaling.html:77
5172.678999999334 10000000 scaling.html:77
5189.092999999048 10000000 scaling.html:77
5206.61199999995 10000000 scaling.html:77
5223.143999999593 10000000 scaling.html:77
5240.635999998631 10000000 scaling.html:77
5253.811999999016 10000000 scaling.html:77
5270.850999999311 10000000 scaling.html:77
5287.516999998843 10000000 scaling.html:77
5305.302999999185 10000000 scaling.html:77
5322.5859999984095 10000000 scaling.html:77
5338.702999999441 10000000 scaling.html:77
5356.293999999252 10000000 scaling.html:77
5373.0390000000625 10000000 scaling.html:77
5390.508999998929 10000000 scaling.html:77
5406.219999998939 10000000 scaling.html:77
5424.5909999990545 10000000 scaling.html:77
5440.294999998514 10000000 scaling.html:77
5456.358999999793 10000000 scaling.html:77
5473.27199999927 10000000 scaling.html:77
5489.9289999993925 10000000 scaling.html:77
5507.290999999896 10000000 scaling.html:77
5524.356999998417 10000000 scaling.html:77
5540.160999998989 10000000 scaling.html:77
5556.405999999697 10000000 scaling.html:77
5573.236999998699 10000000 scaling.html:77
5590.460999999777 10000000 scaling.html:77
5606.637999999293 10000000 scaling.html:77
5623.469999998633 10000000 scaling.html:77
5639.920999999958 10000000 scaling.html:77
5654.070999999021 10000000 scaling.html:77
5670.354999998381 10000000 scaling.html:77
5687.0899999994435 10000000 scaling.html:77
5705.369999999675 10000000 scaling.html:77
5722.067999999126 10000000 scaling.html:77
5739.810999999463 10000000 scaling.html:77
5760.0449999990815 10000000 scaling.html:77
5795.091999998476 10000000 scaling.html:77
5825.556999998298 10000000 scaling.html:77
5858.639000000039 10000000 scaling.html:77
5877.645999999004 10000000 scaling.html:77
5910.748999998759 10000000 scaling.html:77
5944.289999999455 10000000 scaling.html:77
5972.061999998914 10000000 scaling.html:77
5988.547999999355 10000000 scaling.html:77
6009.7139999998035 10000000 scaling.html:77
6025.71799999896 10000000 scaling.html:77
6041.481999998723 10000000 scaling.html:77
6061.2269999983255 10000000 scaling.html:77
6092.393999999331 10000000 scaling.html:77
6115.359999999782 10000000 scaling.html:77
6142.097999998441 10000000 scaling.html:77
6175.171999999293 10000000 scaling.html:77
6194.99899999937 10000000 scaling.html:77
6243.115999999645 10000000 scaling.html:77
6281.119999999646 10000000 scaling.html:77
6310.310999999274 10000000 scaling.html:77
6344.567999998617 10000000 scaling.html:77
6376.625999999305 10000000 scaling.html:77
6404.522999999244 10000000 scaling.html:77
6438.011999998707 10000000 scaling.html:77
6478.102999999464 10000000 scaling.html:77
6489.204999999856 10000000 scaling.html:77
6505.625999998301 10000000 scaling.html:77
6525.198999999702 10000000 scaling.html:77
6538.099999999758 10000000 scaling.html:77
6557.183999999324 10000000 scaling.html:77
6573.076999999103 10000000 scaling.html:77
6589.398999998593 10000000 scaling.html:77
6609.223999999813 10000000 scaling.html:77
6629.63199999831 10000000 scaling.html:77
6660.631999999168 10000000 scaling.html:77
6693.947999998272 10000000 scaling.html:77
6706.523999999263 10000000 scaling.html:77
6721.713999999338 10000000 scaling.html:77
6738.435999999638 10000000 scaling.html:77
6755.379999998695 10000000 scaling.html:77
6771.986999998262 10000000 scaling.html:77
6790.389999998297 10000000 scaling.html:77
6806.616999998369 10000000 scaling.html:77
6823.640999999043 10000000 scaling.html:77
6840.0799999999435 10000000 scaling.html:77
6858.03499999929 10000000 scaling.html:77
6874.667000000045 10000000 scaling.html:77
6890.736999999717 10000000 scaling.html:77
6907.4149999996735 10000000 scaling.html:77
6923.403999999209 10000000 scaling.html:77
6940.142999999807 10000000 scaling.html:77
6958.109999999579 10000000 scaling.html:77
6976.932999999917 10000000 scaling.html:77
6994.254999999612 10000000 scaling.html:77
7005.416999998488 10000000 scaling.html:77
7024.958999998489 10000000 scaling.html:77
7038.636999999653 10000000 scaling.html:77
7058.983999999327 10000000 scaling.html:77
7077.268999999433 10000000 scaling.html:77
7091.891999998552 10000000 scaling.html:77
7107.535999999527 10000000 scaling.html:77
7123.4499999991385 10000000 scaling.html:77
7139.685999998619 10000000 scaling.html:77
7156.044999999722 10000000 scaling.html:77
7172.871999999188 10000000 scaling.html:77
7189.687999998569 10000000 scaling.html:77
7206.983999998556 10000000 scaling.html:77
7224.576999999044 10000000 scaling.html:77
7242.151999998896 10000000 scaling.html:77
7258.143999999447 10000000 scaling.html:77
7274.063999999271 10000000 scaling.html:77
7290.341999998418 10000000 scaling.html:77
7307.943999998315 10000000 scaling.html:77
7328.117999999449 10000000 scaling.html:77
7357.5849999997445 10000000 scaling.html:77
7380.009999998947 10000000 scaling.html:77
7409.098999998605 10000000 scaling.html:77
7428.973000000042 10000000 scaling.html:77
7479.0069999999105 10000000 scaling.html:77
7521.208999998635 10000000 scaling.html:77
7545.4699999991135 10000000 scaling.html:77
7594.728000000032 10000000 scaling.html:77
7648.109999998269 10000000 scaling.html:77
7679.738999999245 10000000 scaling.html:77
7731.901999999536 10000000 scaling.html:77
7782.352999998693 10000000 scaling.html:77
7814.727999999377 10000000 scaling.html:77
7862.698999999338 10000000 scaling.html:77
7897.492999998576 10000000 scaling.html:77
7931.502999999793 10000000 scaling.html:77
7965.4369999989285 10000000 scaling.html:77
8012.767999998687 10000000 scaling.html:77
8071.102999998402 10000000 scaling.html:77
8099.773999998433 10000000 scaling.html:77
8131.087999998272 10000000 scaling.html:77
8176.217999998698 10000000 scaling.html:77
8190.793999998277 10000000 scaling.html:77
8215.696999999636 10000000 scaling.html:77
8245.531999999002 10000000 scaling.html:77
8275.849999999991 10000000 scaling.html:77
8294.60199999994 10000000 scaling.html:77
8308.293999998568 10000000 scaling.html:77
8322.49899999988 10000000 scaling.html:77
8338.324999998804 10000000 scaling.html:77
8354.940999999599 10000000 scaling.html:77
8371.554999999717 10000000 scaling.html:77
8389.604999998483 10000000 scaling.html:77
8406.016999999338 10000000 scaling.html:77
8423.54399999931 10000000 scaling.html:77
8440.471999998408 10000000 scaling.html:77
8457.872999999381 10000000 scaling.html:77
8477.280999999493 10000000 scaling.html:77
8495.083999998315 10000000 scaling.html:77
8527.319999999236 10000000 scaling.html:77
8546.380999998291 10000000 scaling.html:77
8594.318999999814 10000000 scaling.html:77
8628.286999999546 10000000 scaling.html:77
8656.191000000035 10000000 scaling.html:77
8673.182999998971 10000000 scaling.html:77
8689.008999999714 10000000 scaling.html:77
8705.85199999914 10000000 scaling.html:77
8722.750999999334 10000000 scaling.html:77
8738.869999999224 10000000 scaling.html:77
8755.47799999913 10000000 scaling.html:77
8772.12099999997 10000000 scaling.html:77
8788.841999999931 10000000 scaling.html:77
8806.377999999313 10000000 scaling.html:77
8824.319999999716 10000000 scaling.html:77
8843.064999999115 10000000 scaling.html:77
8861.715999999433 10000000 scaling.html:77
8908.390999999028 10000000 scaling.html:77
8925.321999999142 10000000 scaling.html:77
8942.035000000033 10000000 scaling.html:77
8959.546999998565 10000000 scaling.html:77
8977.293999998437 10000000 scaling.html:77
8994.23999999999 10000000 scaling.html:77
9007.195999998657 10000000 scaling.html:77
9021.95699999902 10000000 scaling.html:77
9037.982999998349 10000000 scaling.html:77
9056.292999999641 10000000 scaling.html:77
9077.729999999065 10000000 scaling.html:77
9092.380999998568 10000000 scaling.html:77
9108.43499999828 10000000 scaling.html:77
9125.110999999379 10000000 scaling.html:77
9141.160999999556 10000000 scaling.html:77
9154.997999999978 10000000 scaling.html:77
9171.348999998372 10000000 scaling.html:77
9190.17199999871 10000000 scaling.html:77
9206.495999998879 10000000 scaling.html:77
9225.05099999944 10000000 scaling.html:77
9242.754999999306 10000000 scaling.html:77
9254.718999998659 10000000 scaling.html:77
9275.453999998717 10000000 scaling.html:77
9288.919999999052 10000000 scaling.html:77
9305.911999999807 10000000 scaling.html:77
9324.306999998953 10000000 scaling.html:77
9339.86399999958 10000000 scaling.html:77
9356.962999998359 10000000 scaling.html:77
9373.948999998902 10000000 scaling.html:77
9391.986999999062 10000000 scaling.html:77
9405.769999999393 10000000 scaling.html:77
9424.096999999165 10000000 scaling.html:77
9438.107999998465 10000000 scaling.html:77
9457.660000000033 10000000 scaling.html:77
9474.476999999752 10000000 scaling.html:77
9490.825999999288 10000000 scaling.html:77
9506.110999998782 10000000 scaling.html:77
9523.283999998966 10000000 scaling.html:77
9540.067999998428 10000000 scaling.html:77
9557.515999998941 10000000 scaling.html:77
9573.346999999558 10000000 scaling.html:77
9590.816999998424 10000000 scaling.html:77
9606.756999999561 10000000 scaling.html:77
9623.436999998376 10000000 scaling.html:77
9641.436999998405 10000000 scaling.html:77
9657.695999998396 10000000 scaling.html:77
9673.346999999922 10000000 scaling.html:77
9690.006999999241 10000000 scaling.html:77
9707.009999998263 10000000 scaling.html:77
9724.073999999746 10000000 scaling.html:77
9740.023999998812 10000000 scaling.html:77
9758.158999999068 10000000 scaling.html:77
9775.205999998434 10000000 scaling.html:77
9793.421999998827 10000000 scaling.html:77
9805.017999999109 10000000 scaling.html:77
9821.726999998646 10000000 scaling.html:77
9838.422999999239 10000000 scaling.html:77
9855.32399999829 10000000 scaling.html:77
9872.018000000025 10000000 scaling.html:77
9888.750999998592 10000000 scaling.html:77
9907.187999999223 10000000 scaling.html:77
9927.447999998549 10000000 scaling.html:77
9941.249999999854 10000000 scaling.html:77
9957.515000000058 10000000 scaling.html:77
9973.9529999988 10000000 scaling.html:77
9991.673999998966 10000000 scaling.html:77
10008.396999999604 10000000 scaling.html:77
10024.721999998292 10000000 scaling.html:77
10041.448999998465 10000000 scaling.html:77
10058.28499999916 10000000 scaling.html:77
10075.159999998505 10000000 scaling.html:77
10095.534999998563 10000000 scaling.html:77
10144.246999998359 10000000 scaling.html:77
10157.78599999976 10000000 scaling.html:77
10174.763999999413 10000000 scaling.html:77
10188.881999998557 10000000 scaling.html:77
10207.125999999334 10000000 scaling.html:77
10224.223999999595 10000000 scaling.html:77
10239.299999999275 10000000 scaling.html:77
10259.56799999949 10000000 scaling.html:77
10277.202999999645 10000000 scaling.html:77
10294.185999999172 10000000 scaling.html:77
10325.433999998495 10000000 scaling.html:77
10342.413999998826 10000000 scaling.html:77
10355.132999999114 10000000 scaling.html:77
10371.948999998494 10000000 scaling.html:77
10388.326999998753 10000000 scaling.html:77
10405.272999998488 10000000 scaling.html:77
10422.01599999862 10000000 scaling.html:77
10438.638999999966 10000000 scaling.html:77
10455.8679999991 10000000 scaling.html:77
10472.314999999071 10000000 scaling.html:77
10489.76699999912 10000000 scaling.html:77
10510.972999998557 10000000 scaling.html:77
10529.778999998598 10000000 scaling.html:77
10558.296999999584 10000000 scaling.html:77
10575.706999999966 10000000 scaling.html:77
10594.44799999983 10000000 scaling.html:77
10643.113999998604 10000000 scaling.html:77
10666.367999998329 10000000 scaling.html:77
10695.01499999933 10000000 scaling.html:77
10732.630999998946 10000000 scaling.html:77
10777.651999998852 10000000 scaling.html:77
10830.014999999548 10000000 scaling.html:77
10882.527999998274 10000000 scaling.html:77
10934.062999998787 10000000 scaling.html:77
10963.400999999067 10000000 scaling.html:77
10998.144999999568 10000000 scaling.html:77
11034.010999999737 10000000 scaling.html:77
11081.422999999631 10000000 scaling.html:77
11141.913999999815 10000000 scaling.html:77
11198.785999999018 10000000 scaling.html:77
11247.855999999956 10000000 scaling.html:77
11284.114999998565 10000000 scaling.html:77
11314.242999998896 10000000 scaling.html:77
11349.936999999045 10000000 scaling.html:77
11399.717999998757 10000000 scaling.html:77
11433.701999998448 10000000 scaling.html:77
11456.147999999303 10000000 scaling.html:77
11473.314999999275 10000000 scaling.html:77
11489.462999999887 10000000 scaling.html:77
11509.350999998787 10000000 scaling.html:77
11524.19799999916 10000000 scaling.html:77
11539.800999998988 10000000 scaling.html:77
11561.302000000069 10000000 scaling.html:77
11592.066999999588 10000000 scaling.html:77
11608.893999999054 10000000 scaling.html:77
11629.595999998855 10000000 scaling.html:77
11655.745999998544 10000000 scaling.html:77
11672.147999999652 10000000 scaling.html:77
11688.797999999224 10000000 scaling.html:77
11705.614999998943 10000000 scaling.html:77
11723.424999998315 10000000 scaling.html:77
11739.495999998326 10000000 scaling.html:77
11761.144999998578 10000000 scaling.html:77
11791.063999999096 10000000 scaling.html:77
11811.4029999997 10000000 scaling.html:77
11827.201999998579 10000000 scaling.html:77
11843.566999999894 10000000 scaling.html:77
11876.92799999968 10000000 scaling.html:77
11895.391000000018 10000000 scaling.html:77
11906.506999999692 10000000 scaling.html:77
11922.458999999435 10000000 scaling.html:77
11938.909999998941 10000000 scaling.html:77
11955.966999999873 10000000 scaling.html:77
11972.638999999617 10000000 scaling.html:77
11989.2809999983 10000000 scaling.html:77
12008.112999999867 10000000 scaling.html:77
12024.413999999524 10000000 scaling.html:77
12040.956999999253 10000000 scaling.html:77
12057.564999999158 10000000 scaling.html:77
12074.556999999913 10000000 scaling.html:77
12091.9789999989 10000000 scaling.html:77
12110.490999999456 10000000 scaling.html:77
12128.07199999952 10000000 scaling.html:77
12151.26699999928 10000000 scaling.html:77
12178.818999998839 10000000 scaling.html:77
12199.241999998776 10000000 scaling.html:77
12228.225999999268 10000000 scaling.html:77
12255.951999999525 10000000 scaling.html:77
12273.307999999815 10000000 scaling.html:77
12288.9929999983 10000000 scaling.html:77
12309.212999998635 10000000 scaling.html:77
12323.680999999851 10000000 scaling.html:77
12340.818999999101 10000000 scaling.html:77
12357.858999999735 10000000 scaling.html:77
12374.297999998817 10000000 scaling.html:77
12391.020999999455 10000000 scaling.html:77
12409.53399999853 10000000 scaling.html:77
12425.2609999985 10000000 scaling.html:77
12441.663999999946 10000000 scaling.html:77
12502.426999999443 10000000 scaling.html:77
12544.544999998834 10000000 scaling.html:77
12556.984999999258 10000000 scaling.html:77
12573.825999999826 10000000 scaling.html:77
12588.814999999158 10000000 scaling.html:77
12606.1469999986 10000000 scaling.html:77
12624.15399999918 10000000 scaling.html:77
12638.52499999848 10000000 scaling.html:77
12656.16499999851 10000000 scaling.html:77
12672.87099999885 10000000 scaling.html:77
12690.065999999206 10000000 scaling.html:77
12708.186999998361 10000000 scaling.html:77
12729.412999999113 10000000 scaling.html:77
12758.802999998807 10000000 scaling.html:77
12776.14899999935 10000000 scaling.html:77
12793.10599999917 10000000 scaling.html:77
12811.712999999145 10000000 scaling.html:77
12842.302999999447 10000000 scaling.html:77
12859.619999999268 10000000 scaling.html:77
12877.590000000055 10000000 scaling.html:77
12893.943999999465 10000000 scaling.html:77
12911.564999998518 10000000 scaling.html:77
12942.631999998412 10000000 scaling.html:77
12958.850999999413 10000000 scaling.html:77
12979.035999998814 10000000 scaling.html:77
13011.599999999817 10000000 scaling.html:77
13044.051999999283 10000000 scaling.html:77
13097.32299999996 10000000 scaling.html:77
13146.734999998444 10000000 scaling.html:77
13208.989999999176 10000000 scaling.html:77
13249.296999998478 10000000 scaling.html:77
13302.044999998543 10000000 scaling.html:77
13332.468999999037 10000000 scaling.html:77
13359.058000000005 10000000 scaling.html:77
13373.588999998901 10000000 scaling.html:77
13393.903999998656 10000000 scaling.html:77
13415.70899999897 10000000 scaling.html:77
13444.650999999794 10000000 scaling.html:77
13484.010999998645 10000000 scaling.html:77
13512.636999999813 10000000 scaling.html:77
13562.093999998979 10000000 scaling.html:77
13615.215999998327 10000000 scaling.html:77
13665.011999999479 10000000 scaling.html:77
13715.399999999136 10000000 scaling.html:77
13764.923999999155 10000000 scaling.html:77
13802.21899999924 10000000 scaling.html:77
13832.365999998729 10000000 scaling.html:77
13880.729999998948 10000000 scaling.html:77
13914.003999998386 10000000 scaling.html:77
13949.118999998973 10000000 scaling.html:77
13998.403999999937 10000000 scaling.html:77
14030.62299999874 10000000 scaling.html:77
14056.83499999941 10000000 scaling.html:77
14073.434999998426 10000000 scaling.html:77
14090.15399999953 10000000 scaling.html:77
14109.153999999762 10000000 scaling.html:77
14125.511999998707 10000000 scaling.html:77
14144.161999998687 10000000 scaling.html:77
14163.316999998642 10000000 scaling.html:77
14193.984999999884 10000000 scaling.html:77
14213.508999999249 10000000 scaling.html:77
14223.582999999053 10000000 scaling.html:77
14239.723999999114 10000000 scaling.html:77
14255.956999999398 10000000 scaling.html:77
14272.585999999137 10000000 scaling.html:77
14288.93699999935 10000000 scaling.html:77
14309.427999998661 10000000 scaling.html:77
14325.30399999996 10000000 scaling.html:77
14341.069000000061 10000000 scaling.html:77
14365.431999998691 10000000 scaling.html:77
14394.22999999988 10000000 scaling.html:77
14406.04600000006 10000000 scaling.html:77
14422.794999998587 10000000 scaling.html:77
14440.233999999691 10000000 scaling.html:77
14457.259999999224 10000000 scaling.html:77
14476.878999999826 10000000 scaling.html:77
14490.396999999575 10000000 scaling.html:77
14507.356000000073 10000000 scaling.html:77
14524.09599999919 10000000 scaling.html:77
14540.103999999701 10000000 scaling.html:77
14556.724000000031 10000000 scaling.html:77
14573.371999998926 10000000 scaling.html:77
14590.109999999186 10000000 scaling.html:77
14607.662999998865 10000000 scaling.html:77
14624.307000000044 10000000 scaling.html:77
14640.955999999278 10000000 scaling.html:77
14658.693999999741 10000000 scaling.html:77
14674.467999999251 10000000 scaling.html:77
14691.111999998611 10000000 scaling.html:77
14709.779999999228 10000000 scaling.html:77
14727.825999998458 10000000 scaling.html:77
14746.093999998266 10000000 scaling.html:77
14777.33199999966 10000000 scaling.html:77
14797.529999999824 10000000 scaling.html:77
14822.998999999982 10000000 scaling.html:77
14839.321999999811 10000000 scaling.html:77
14859.702999998262 10000000 scaling.html:77
14875.507999999172 10000000 scaling.html:77
14892.186999999467 10000000 scaling.html:77
14909.684999998717 10000000 scaling.html:77
14926.277999999002 10000000 scaling.html:77
14942.27299999875 10000000 scaling.html:77
14962.208999999348 10000000 scaling.html:77
14995.328999999401 10000000 scaling.html:77
15028.76599999945 10000000 scaling.html:77
15061.364999999569 10000000 scaling.html:77
15083.182999998826 10000000 scaling.html:77
15130.636999998387 10000000 scaling.html:77
15171.164999999746 10000000 scaling.html:77
15196.640999998635 10000000 scaling.html:77
15209.27599999959 10000000 scaling.html:77
15227.508999998463 10000000 scaling.html:77
15240.600999999515 10000000 scaling.html:77
15258.508999999322 10000000 scaling.html:77
15274.899000000005 10000000 scaling.html:77
15291.635999999926 10000000 scaling.html:77
15308.492999998634 10000000 scaling.html:77
